tree build time (micros),ds type,ds query type,ds query begin,ds query end,ds query time (micros),dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
653534,SGT,ds_attribute,765532439,8,39,8b3289c9-a740-4091-a56d-e4d55af526b5,765532439,765532440,8,3032,8,attribute
653534,SGT,ds_attribute,1346217737,8,31,8b3289c9-a740-4091-a56d-e4d55af526b5,1346217737,1346217738,8,1902,5,attribute
653534,SGT,ds_attribute,1281863438,7,25,8b3289c9-a740-4091-a56d-e4d55af526b5,1281863438,1281863439,7,1760,3,attribute
653534,SGT,ds_attribute,1174855710,6,29,8b3289c9-a740-4091-a56d-e4d55af526b5,1174855710,1174855711,6,2009,5,attribute
653534,SGT,ds_attribute,863560499,10,39,8b3289c9-a740-4091-a56d-e4d55af526b5,863560499,863560500,10,2479,9,attribute
653534,SGT,ds_attribute,784988390,11,31,8b3289c9-a740-4091-a56d-e4d55af526b5,784988390,784988391,11,2724,8,attribute
653534,SGT,ds_attribute,1246693066,7,31,8b3289c9-a740-4091-a56d-e4d55af526b5,1246693066,1246693067,7,1884,5,attribute
653534,SGT,ds_attribute,1132202279,10,54,8b3289c9-a740-4091-a56d-e4d55af526b5,1132202279,1132202280,10,2770,8,attribute
653534,SGT,ds_attribute,1232475256,6,29,8b3289c9-a740-4091-a56d-e4d55af526b5,1232475256,1232475257,6,1861,5,attribute
653534,SGT,ds_attribute,850839300,8,32,8b3289c9-a740-4091-a56d-e4d55af526b5,850839300,850839301,8,2384,8,attribute
653534,SGT,ds_attribute,1278121909,10,41,8b3289c9-a740-4091-a56d-e4d55af526b5,1278121909,1278121910,10,2691,7,attribute
653534,SGT,ds_attribute,1370163522,10,44,8b3289c9-a740-4091-a56d-e4d55af526b5,1370163522,1370163523,10,2008,5,attribute
653534,SGT,ds_attribute,1123970916,11,40,8b3289c9-a740-4091-a56d-e4d55af526b5,1123970916,1123970917,11,2840,8,attribute
653534,SGT,ds_attribute,1008731823,10,26,8b3289c9-a740-4091-a56d-e4d55af526b5,1008731823,1008731824,10,1970,6,attribute
653534,SGT,ds_attribute,936894467,10,24,8b3289c9-a740-4091-a56d-e4d55af526b5,936894467,936894468,10,1769,5,attribute
653534,SGT,ds_attribute,1294584637,8,27,8b3289c9-a740-4091-a56d-e4d55af526b5,1294584637,1294584638,8,2375,5,attribute
653534,SGT,ds_attribute,1076827650,9,32,8b3289c9-a740-4091-a56d-e4d55af526b5,1076827650,1076827651,9,1914,4,attribute
653534,SGT,ds_attribute,1149413313,10,41,8b3289c9-a740-4091-a56d-e4d55af526b5,1149413313,1149413314,10,2313,8,attribute
653534,SGT,ds_attribute,989275872,8,36,8b3289c9-a740-4091-a56d-e4d55af526b5,989275872,989275873,8,2170,6,attribute
653534,SGT,ds_attribute,1159141288,9,34,8b3289c9-a740-4091-a56d-e4d55af526b5,1159141288,1159141289,9,85690,958,attribute
0,SGT,ds_neighbor,5617,5,83115,8b3289c9-a740-4091-a56d-e4d55af526b5,1159141288,1159141289,5617,0,240,neighbor
653534,SGT,ds_window,-1305029698,2753780939,159097,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,9,297543,window
