tree build time (micros),ds type,ds query type,ds query begin,ds query end,ds query time (micros),dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
578548,KDT,ds_attribute,1082065791,7,8302,8b3289c9-a740-4091-a56d-e4d55af526b5,1082065791,1082065792,7,9966,7,attribute
578548,KDT,ds_attribute,921180045,8,2482,8b3289c9-a740-4091-a56d-e4d55af526b5,921180045,921180046,8,4727,10,attribute
578548,KDT,ds_attribute,1220502363,10,321,8b3289c9-a740-4091-a56d-e4d55af526b5,1220502363,1220502364,10,2567,6,attribute
578548,KDT,ds_attribute,1174107404,7,337,8b3289c9-a740-4091-a56d-e4d55af526b5,1174107404,1174107405,7,1844,6,attribute
578548,KDT,ds_attribute,1387374556,6,200,8b3289c9-a740-4091-a56d-e4d55af526b5,1387374556,1387374557,6,2014,5,attribute
578548,KDT,ds_attribute,1389619473,7,323,8b3289c9-a740-4091-a56d-e4d55af526b5,1389619473,1389619474,7,2026,6,attribute
578548,KDT,ds_attribute,1390367779,11,468,8b3289c9-a740-4091-a56d-e4d55af526b5,1390367779,1390367780,11,2464,6,attribute
578548,KDT,ds_attribute,1113494634,7,264,8b3289c9-a740-4091-a56d-e4d55af526b5,1113494634,1113494635,7,2278,7,attribute
578548,KDT,ds_attribute,1282611744,10,403,8b3289c9-a740-4091-a56d-e4d55af526b5,1282611744,1282611745,10,2404,7,attribute
578548,KDT,ds_attribute,939887690,9,6420,8b3289c9-a740-4091-a56d-e4d55af526b5,939887690,939887691,9,8073,6,attribute
578548,KDT,ds_attribute,1162134511,9,396,8b3289c9-a740-4091-a56d-e4d55af526b5,1162134511,1162134512,9,2214,5,attribute
578548,KDT,ds_attribute,1343972820,10,643,8b3289c9-a740-4091-a56d-e4d55af526b5,1343972820,1343972821,10,2276,9,attribute
578548,KDT,ds_attribute,1037167443,9,6533,8b3289c9-a740-4091-a56d-e4d55af526b5,1037167443,1037167444,9,8452,8,attribute
578548,KDT,ds_attribute,1342476208,10,784,8b3289c9-a740-4091-a56d-e4d55af526b5,1342476208,1342476209,10,2489,7,attribute
578548,KDT,ds_attribute,871791862,7,1387,8b3289c9-a740-4091-a56d-e4d55af526b5,871791862,871791863,7,3065,6,attribute
578548,KDT,ds_attribute,799954506,7,5738,8b3289c9-a740-4091-a56d-e4d55af526b5,799954506,799954507,7,7451,7,attribute
578548,KDT,ds_attribute,1326761786,9,190,8b3289c9-a740-4091-a56d-e4d55af526b5,1326761786,1326761787,9,2058,5,attribute
578548,KDT,ds_attribute,876281697,7,1628,8b3289c9-a740-4091-a56d-e4d55af526b5,876281697,876281698,7,3403,5,attribute
578548,KDT,ds_attribute,1067099675,8,334,8b3289c9-a740-4091-a56d-e4d55af526b5,1067099675,1067099676,8,2026,6,attribute
578548,KDT,ds_attribute,1064106452,7,7342,8b3289c9-a740-4091-a56d-e4d55af526b5,1064106452,1064106453,7,9831,8,attribute
578548,KDT,ds_attribute,817165539,10,560,8b3289c9-a740-4091-a56d-e4d55af526b5,817165539,817165540,10,2249,7,attribute
578548,KDT,ds_attribute,812675704,9,6338,8b3289c9-a740-4091-a56d-e4d55af526b5,812675704,812675705,9,8115,7,attribute
578548,KDT,ds_attribute,1367170299,8,104,8b3289c9-a740-4091-a56d-e4d55af526b5,1367170299,1367170300,8,2204,6,attribute
578548,KDT,ds_attribute,773015497,10,4668,8b3289c9-a740-4091-a56d-e4d55af526b5,773015497,773015498,10,6185,7,attribute
578548,KDT,ds_attribute,876281697,11,1534,8b3289c9-a740-4091-a56d-e4d55af526b5,876281697,876281698,11,3667,9,attribute
578548,KDT,ds_attribute,924921574,8,2606,8b3289c9-a740-4091-a56d-e4d55af526b5,924921574,924921575,8,4440,9,attribute
578548,KDT,ds_attribute,1193563355,6,156,8b3289c9-a740-4091-a56d-e4d55af526b5,1193563355,1193563356,6,9561,845,attribute
0,KDT,ds_neighbor,6283,0,6816,8b3289c9-a740-4091-a56d-e4d55af526b5,1193563355,1193563356,6283,0,270,neighbor
578548,KDT,ds_window,-1305029698,2753780939,7154,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,8,152829,window
578548,KDT,ds_attribute,1064106452,10,189,8b3289c9-a740-4091-a56d-e4d55af526b5,1064106452,1064106453,10,1981,6,attribute
578548,KDT,ds_window,-1305029698,2753780939,8198,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,8,152230,window
578548,KDT,ds_attribute,1370911828,8,679,8b3289c9-a740-4091-a56d-e4d55af526b5,1370911828,1370911829,8,2783,8,attribute
578548,KDT,ds_attribute,1156148065,8,442,8b3289c9-a740-4091-a56d-e4d55af526b5,1156148065,1156148066,8,2159,6,attribute
578548,KDT,ds_attribute,1382884721,10,181,8b3289c9-a740-4091-a56d-e4d55af526b5,1382884721,1382884722,10,1711,5,attribute
578548,KDT,ds_attribute,754307852,11,192,8b3289c9-a740-4091-a56d-e4d55af526b5,754307852,754307853,11,2145,5,attribute
578548,KDT,ds_attribute,1056623394,11,216,8b3289c9-a740-4091-a56d-e4d55af526b5,1056623394,1056623395,11,2268,6,attribute
578548,KDT,ds_attribute,972813145,9,6388,8b3289c9-a740-4091-a56d-e4d55af526b5,972813145,972813146,9,8150,8,attribute
578548,KDT,ds_attribute,1041657278,7,6595,8b3289c9-a740-4091-a56d-e4d55af526b5,1041657278,1041657279,7,8154,7,attribute
578548,KDT,ds_attribute,773763803,9,6371,8b3289c9-a740-4091-a56d-e4d55af526b5,773763803,773763804,9,8152,6,attribute
578548,KDT,ds_attribute,945125830,11,343,8b3289c9-a740-4091-a56d-e4d55af526b5,945125830,945125831,11,1982,5,attribute
578548,KDT,ds_attribute,1140433643,10,230,8b3289c9-a740-4091-a56d-e4d55af526b5,1140433643,1140433644,10,1961,6,attribute
578548,KDT,ds_attribute,1215264223,11,468,8b3289c9-a740-4091-a56d-e4d55af526b5,1215264223,1215264224,11,2507,6,attribute
578548,KDT,ds_attribute,1107508188,9,286,8b3289c9-a740-4091-a56d-e4d55af526b5,1107508188,1107508189,9,2254,6,attribute
578548,KDT,ds_attribute,1251931207,9,222,8b3289c9-a740-4091-a56d-e4d55af526b5,1251931207,1251931208,9,2235,7,attribute
578548,KDT,ds_attribute,799954506,9,7106,8b3289c9-a740-4091-a56d-e4d55af526b5,799954506,799954507,9,9409,7,attribute
578548,KDT,ds_attribute,937642772,10,6646,8b3289c9-a740-4091-a56d-e4d55af526b5,937642772,937642773,10,8513,7,attribute
578548,KDT,ds_attribute,1042405584,8,179,8b3289c9-a740-4091-a56d-e4d55af526b5,1042405584,1042405585,8,1655,4,attribute
578548,KDT,ds_attribute,1108256494,9,199,8b3289c9-a740-4091-a56d-e4d55af526b5,1108256494,1108256495,9,2152,5,attribute
578548,KDT,ds_attribute,1373156746,9,297,8b3289c9-a740-4091-a56d-e4d55af526b5,1373156746,1373156747,9,2201,11,attribute
578548,KDT,ds_attribute,1327510092,9,124,8b3289c9-a740-4091-a56d-e4d55af526b5,1327510092,1327510093,9,9109,1307,attribute
0,KDT,ds_neighbor,5880,3,6292,8b3289c9-a740-4091-a56d-e4d55af526b5,1327510092,1327510093,5880,0,199,neighbor
578548,KDT,ds_window,-1305029698,2753780939,7154,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,9,145274,window
578548,KDT,ds_attribute,1359687241,8,291,8b3289c9-a740-4091-a56d-e4d55af526b5,1359687241,1359687242,8,1827,5,attribute
578548,KDT,ds_window,-1305029698,2753780939,6883,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,9,142815,window
578548,KDT,ds_attribute,1071589510,8,372,8b3289c9-a740-4091-a56d-e4d55af526b5,1071589510,1071589511,8,2248,6,attribute
578548,KDT,ds_attribute,1326013480,6,417,8b3289c9-a740-4091-a56d-e4d55af526b5,1326013480,1326013481,6,2211,6,attribute
578548,KDT,ds_attribute,758797687,10,4309,8b3289c9-a740-4091-a56d-e4d55af526b5,758797687,758797688,10,6108,8,attribute
578548,KDT,ds_attribute,984037732,10,6376,8b3289c9-a740-4091-a56d-e4d55af526b5,984037732,984037733,10,8385,8,attribute
578548,KDT,ds_attribute,781246861,8,160,8b3289c9-a740-4091-a56d-e4d55af526b5,781246861,781246862,8,1801,5,attribute
578548,KDT,ds_attribute,1094786989,6,386,8b3289c9-a740-4091-a56d-e4d55af526b5,1094786989,1094786990,6,2207,6,attribute
578548,KDT,ds_attribute,985534343,7,6643,8b3289c9-a740-4091-a56d-e4d55af526b5,985534343,985534344,7,8529,8,attribute
578548,KDT,ds_attribute,1092542072,10,215,8b3289c9-a740-4091-a56d-e4d55af526b5,1092542072,1092542073,10,2171,5,attribute
578548,KDT,ds_attribute,885261367,9,6827,8b3289c9-a740-4091-a56d-e4d55af526b5,885261367,885261368,9,8566,5,attribute
578548,KDT,ds_attribute,967575004,9,6475,8b3289c9-a740-4091-a56d-e4d55af526b5,967575004,967575005,9,8852,11,attribute
578548,KDT,ds_attribute,1051385253,9,7556,8b3289c9-a740-4091-a56d-e4d55af526b5,1051385253,1051385254,9,9422,9,attribute
578548,KDT,ds_attribute,1293088025,9,301,8b3289c9-a740-4091-a56d-e4d55af526b5,1293088025,1293088026,9,2159,6,attribute
578548,KDT,ds_attribute,970568227,10,6474,8b3289c9-a740-4091-a56d-e4d55af526b5,970568227,970568228,10,8278,6,attribute
578548,KDT,ds_attribute,797709588,9,6650,8b3289c9-a740-4091-a56d-e4d55af526b5,797709588,797709589,9,8253,5,attribute
578548,KDT,ds_attribute,940635996,10,6401,8b3289c9-a740-4091-a56d-e4d55af526b5,940635996,940635997,10,8336,6,attribute
578548,KDT,ds_attribute,834376572,10,825,8b3289c9-a740-4091-a56d-e4d55af526b5,834376572,834376573,10,2373,6,attribute
578548,KDT,ds_attribute,1097780213,9,393,8b3289c9-a740-4091-a56d-e4d55af526b5,1097780213,1097780214,9,2692,9,attribute
578548,KDT,ds_attribute,877778309,6,1595,8b3289c9-a740-4091-a56d-e4d55af526b5,877778309,877778310,6,3434,7,attribute
578548,KDT,ds_attribute,989275872,9,6371,8b3289c9-a740-4091-a56d-e4d55af526b5,989275872,989275873,9,8006,6,attribute
578548,KDT,ds_attribute,986282649,7,6437,8b3289c9-a740-4091-a56d-e4d55af526b5,986282649,986282650,7,8822,8,attribute
578548,KDT,ds_attribute,1085059014,7,8194,8b3289c9-a740-4091-a56d-e4d55af526b5,1085059014,1085059015,7,9984,8,attribute
578548,KDT,ds_attribute,903220706,10,2917,8b3289c9-a740-4091-a56d-e4d55af526b5,903220706,903220707,10,5582,14,attribute
578548,KDT,ds_attribute,868050333,7,1308,8b3289c9-a740-4091-a56d-e4d55af526b5,868050333,868050334,7,2975,5,attribute
578548,KDT,ds_attribute,817165539,7,5935,8b3289c9-a740-4091-a56d-e4d55af526b5,817165539,817165540,7,7784,7,attribute
578548,KDT,ds_attribute,1400095754,7,329,8b3289c9-a740-4091-a56d-e4d55af526b5,1400095754,1400095755,7,2342,6,attribute
578548,KDT,ds_attribute,1046147113,10,7248,8b3289c9-a740-4091-a56d-e4d55af526b5,1046147113,1046147114,10,8947,6,attribute
578548,KDT,ds_attribute,888254590,7,1665,8b3289c9-a740-4091-a56d-e4d55af526b5,888254590,888254591,7,3188,5,attribute
578548,KDT,ds_attribute,894241036,11,1936,8b3289c9-a740-4091-a56d-e4d55af526b5,894241036,894241037,11,3721,5,attribute
578548,KDT,ds_attribute,1295332943,7,312,8b3289c9-a740-4091-a56d-e4d55af526b5,1295332943,1295332944,7,1897,5,attribute
578548,KDT,ds_attribute,1144923478,8,513,8b3289c9-a740-4091-a56d-e4d55af526b5,1144923478,1144923479,8,2537,10,attribute
578548,KDT,ds_attribute,1013969964,9,6430,8b3289c9-a740-4091-a56d-e4d55af526b5,1013969964,1013969965,9,8472,7,attribute
578548,KDT,ds_attribute,1043902195,11,4753,8b3289c9-a740-4091-a56d-e4d55af526b5,1043902195,1043902196,11,6551,7,attribute
578548,KDT,ds_attribute,1391864390,7,210,8b3289c9-a740-4091-a56d-e4d55af526b5,1391864390,1391864391,7,1830,6,attribute
578548,KDT,ds_attribute,1183087073,9,349,8b3289c9-a740-4091-a56d-e4d55af526b5,1183087073,1183087074,9,2433,6,attribute
578548,KDT,ds_attribute,725123926,8,3659,8b3289c9-a740-4091-a56d-e4d55af526b5,725123926,725123927,8,5364,7,attribute
578548,KDT,ds_attribute,728117149,7,3771,8b3289c9-a740-4091-a56d-e4d55af526b5,728117149,728117150,7,5787,12,attribute
578548,KDT,ds_attribute,1114991246,7,302,8b3289c9-a740-4091-a56d-e4d55af526b5,1114991246,1114991247,7,2143,8,attribute
578548,KDT,ds_attribute,1348462654,8,429,8b3289c9-a740-4091-a56d-e4d55af526b5,1348462654,1348462655,8,2131,6,attribute
578548,KDT,ds_attribute,1185331991,8,638,8b3289c9-a740-4091-a56d-e4d55af526b5,1185331991,1185331992,8,2618,6,attribute
578548,KDT,ds_attribute,842607936,8,1343,8b3289c9-a740-4091-a56d-e4d55af526b5,842607936,842607937,8,3320,6,attribute
578548,KDT,ds_attribute,971316533,10,9326,8b3289c9-a740-4091-a56d-e4d55af526b5,971316533,971316534,10,11442,9,attribute
578548,KDT,ds_attribute,1251182901,7,307,8b3289c9-a740-4091-a56d-e4d55af526b5,1251182901,1251182902,7,2254,6,attribute
578548,KDT,ds_attribute,897234259,7,1938,8b3289c9-a740-4091-a56d-e4d55af526b5,897234259,897234260,7,3562,5,attribute
578548,KDT,ds_attribute,1299822778,9,1171,8b3289c9-a740-4091-a56d-e4d55af526b5,1299822778,1299822779,9,2932,6,attribute
578548,KDT,ds_attribute,1135195502,7,385,8b3289c9-a740-4091-a56d-e4d55af526b5,1135195502,1135195503,7,2519,6,attribute
578548,KDT,ds_attribute,1092542072,11,198,8b3289c9-a740-4091-a56d-e4d55af526b5,1092542072,1092542073,11,1852,5,attribute
578548,KDT,ds_attribute,791723142,8,173,8b3289c9-a740-4091-a56d-e4d55af526b5,791723142,791723143,8,1807,6,attribute
578548,KDT,ds_attribute,1113494634,10,237,8b3289c9-a740-4091-a56d-e4d55af526b5,1113494634,1113494635,10,1983,4,attribute
578548,KDT,ds_attribute,1386626250,8,518,8b3289c9-a740-4091-a56d-e4d55af526b5,1386626250,1386626251,8,2254,8,attribute
578548,KDT,ds_attribute,822403680,10,670,8b3289c9-a740-4091-a56d-e4d55af526b5,822403680,822403681,10,2440,7,attribute
578548,KDT,ds_attribute,1126964139,10,99,8b3289c9-a740-4091-a56d-e4d55af526b5,1126964139,1126964140,10,1983,5,attribute
578548,KDT,ds_attribute,1248189678,10,286,8b3289c9-a740-4091-a56d-e4d55af526b5,1248189678,1248189679,10,1764,4,attribute
578548,KDT,ds_attribute,1333496538,7,158,8b3289c9-a740-4091-a56d-e4d55af526b5,1333496538,1333496539,7,2242,7,attribute
578548,KDT,ds_attribute,737845125,10,3988,8b3289c9-a740-4091-a56d-e4d55af526b5,737845125,737845126,10,5971,8,attribute
578548,KDT,ds_attribute,1171114181,10,268,8b3289c9-a740-4091-a56d-e4d55af526b5,1171114181,1171114182,10,1807,5,attribute
578548,KDT,ds_attribute,1071589510,10,363,8b3289c9-a740-4091-a56d-e4d55af526b5,1071589510,1071589511,10,2417,6,attribute
578548,KDT,ds_attribute,1189073520,7,229,8b3289c9-a740-4091-a56d-e4d55af526b5,1189073520,1189073521,7,1983,5,attribute
578548,KDT,ds_attribute,751314629,7,4188,8b3289c9-a740-4091-a56d-e4d55af526b5,751314629,751314630,7,5986,10,attribute
578548,KDT,ds_attribute,991520790,7,6355,8b3289c9-a740-4091-a56d-e4d55af526b5,991520790,991520791,7,7949,7,attribute
578548,KDT,ds_attribute,737096819,7,4063,8b3289c9-a740-4091-a56d-e4d55af526b5,737096819,737096820,7,5915,5,attribute
578548,KDT,ds_attribute,1125467527,7,482,8b3289c9-a740-4091-a56d-e4d55af526b5,1125467527,1125467528,7,2329,6,attribute
578548,KDT,ds_attribute,1261659182,11,262,8b3289c9-a740-4091-a56d-e4d55af526b5,1261659182,1261659183,11,2351,5,attribute
578548,KDT,ds_attribute,850839300,9,6703,8b3289c9-a740-4091-a56d-e4d55af526b5,850839300,850839301,9,8333,6,attribute
578548,KDT,ds_attribute,1341727902,9,210,8b3289c9-a740-4091-a56d-e4d55af526b5,1341727902,1341727903,9,1899,5,attribute
578548,KDT,ds_attribute,1220502363,7,218,8b3289c9-a740-4091-a56d-e4d55af526b5,1220502363,1220502364,7,1996,5,attribute
578548,KDT,ds_attribute,1331999927,8,382,8b3289c9-a740-4091-a56d-e4d55af526b5,1331999927,1331999928,8,2137,6,attribute
578548,KDT,ds_attribute,1374653357,10,405,8b3289c9-a740-4091-a56d-e4d55af526b5,1374653357,1374653358,10,2428,6,attribute
578548,KDT,ds_attribute,1369415217,9,201,8b3289c9-a740-4091-a56d-e4d55af526b5,1369415217,1369415218,9,2484,6,attribute
578548,KDT,ds_attribute,796961283,10,317,8b3289c9-a740-4091-a56d-e4d55af526b5,796961283,796961284,10,2011,6,attribute
578548,KDT,ds_attribute,1271387157,8,3743,8b3289c9-a740-4091-a56d-e4d55af526b5,1271387157,1271387158,8,5592,6,attribute
578548,KDT,ds_attribute,728117149,9,6489,8b3289c9-a740-4091-a56d-e4d55af526b5,728117149,728117150,9,8694,6,attribute
578548,KDT,ds_attribute,884513061,8,1677,8b3289c9-a740-4091-a56d-e4d55af526b5,884513061,884513062,8,3317,8,attribute
578548,KDT,ds_attribute,799954506,9,6643,8b3289c9-a740-4091-a56d-e4d55af526b5,799954506,799954507,9,8186,4,attribute
578548,KDT,ds_attribute,1394109308,7,226,8b3289c9-a740-4091-a56d-e4d55af526b5,1394109308,1394109309,7,2262,7,attribute
578548,KDT,ds_attribute,966078393,10,6408,8b3289c9-a740-4091-a56d-e4d55af526b5,966078393,966078394,10,8337,8,attribute
578548,KDT,ds_attribute,1317033811,10,215,8b3289c9-a740-4091-a56d-e4d55af526b5,1317033811,1317033812,10,2080,6,attribute
578548,KDT,ds_attribute,841111325,7,869,8b3289c9-a740-4091-a56d-e4d55af526b5,841111325,841111326,7,2745,6,attribute
578548,KDT,ds_attribute,899479177,7,1963,8b3289c9-a740-4091-a56d-e4d55af526b5,899479177,899479178,7,3768,4,attribute
578548,KDT,ds_attribute,1132950585,8,406,8b3289c9-a740-4091-a56d-e4d55af526b5,1132950585,1132950586,8,2497,7,attribute
578548,KDT,ds_attribute,1190570131,10,419,8b3289c9-a740-4091-a56d-e4d55af526b5,1190570131,1190570132,10,2510,6,attribute
578548,KDT,ds_attribute,1096283601,9,357,8b3289c9-a740-4091-a56d-e4d55af526b5,1096283601,1096283602,9,2023,6,attribute
578548,KDT,ds_attribute,869546945,8,1390,8b3289c9-a740-4091-a56d-e4d55af526b5,869546945,869546946,8,3295,6,attribute
578548,KDT,ds_attribute,1377646580,10,632,8b3289c9-a740-4091-a56d-e4d55af526b5,1377646580,1377646581,10,2140,4,attribute
578548,KDT,ds_attribute,1237713396,10,319,8b3289c9-a740-4091-a56d-e4d55af526b5,1237713396,1237713397,10,2138,6,attribute
578548,KDT,ds_attribute,1051385253,8,172,8b3289c9-a740-4091-a56d-e4d55af526b5,1051385253,1051385254,8,1875,5,attribute
578548,KDT,ds_attribute,826893515,9,6571,8b3289c9-a740-4091-a56d-e4d55af526b5,826893515,826893516,9,8214,6,attribute
578548,KDT,ds_attribute,1388122861,7,121,8b3289c9-a740-4091-a56d-e4d55af526b5,1388122861,1388122862,7,9048,784,attribute
0,KDT,ds_neighbor,9098,0,6456,8b3289c9-a740-4091-a56d-e4d55af526b5,1388122861,1388122862,9098,0,155,neighbor
578548,KDT,ds_window,-1305029698,2753780939,7948,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,9,149359,window
578548,KDT,ds_attribute,908458846,8,2408,8b3289c9-a740-4091-a56d-e4d55af526b5,908458846,908458847,8,4285,13,attribute
578548,KDT,ds_window,-1305029698,2753780939,12340,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,9,144687,window
578548,KDT,ds_attribute,1238461702,10,271,8b3289c9-a740-4091-a56d-e4d55af526b5,1238461702,1238461703,10,2150,5,attribute
578548,KDT,ds_attribute,942880913,9,6657,8b3289c9-a740-4091-a56d-e4d55af526b5,942880913,942880914,9,8361,8,attribute
578548,KDT,ds_attribute,786485002,6,152,8b3289c9-a740-4091-a56d-e4d55af526b5,786485002,786485003,6,1914,7,attribute
578548,KDT,ds_attribute,1123970916,11,278,8b3289c9-a740-4091-a56d-e4d55af526b5,1123970916,1123970917,11,2393,6,attribute
578548,KDT,ds_attribute,1392612696,10,273,8b3289c9-a740-4091-a56d-e4d55af526b5,1392612696,1392612697,10,1806,5,attribute
578548,KDT,ds_attribute,1123222610,7,150,8b3289c9-a740-4091-a56d-e4d55af526b5,1123222610,1123222611,7,1648,6,attribute
578548,KDT,ds_attribute,927166491,8,6725,8b3289c9-a740-4091-a56d-e4d55af526b5,927166491,927166492,8,8748,6,attribute
578548,KDT,ds_attribute,1179345544,11,180,8b3289c9-a740-4091-a56d-e4d55af526b5,1179345544,1179345545,11,1867,6,attribute
578548,KDT,ds_attribute,817165539,10,491,8b3289c9-a740-4091-a56d-e4d55af526b5,817165539,817165540,10,2111,5,attribute
578548,KDT,ds_attribute,1285604967,10,289,8b3289c9-a740-4091-a56d-e4d55af526b5,1285604967,1285604968,10,2166,5,attribute
578548,KDT,ds_attribute,1296081249,8,279,8b3289c9-a740-4091-a56d-e4d55af526b5,1296081249,1296081250,8,1792,5,attribute
578548,KDT,ds_attribute,747573100,9,6613,8b3289c9-a740-4091-a56d-e4d55af526b5,747573100,747573101,9,8638,7,attribute
578548,KDT,ds_attribute,1177848933,7,288,8b3289c9-a740-4091-a56d-e4d55af526b5,1177848933,1177848934,7,1992,6,attribute
578548,KDT,ds_attribute,1133698891,7,391,8b3289c9-a740-4091-a56d-e4d55af526b5,1133698891,1133698892,7,2117,6,attribute
578548,KDT,ds_attribute,1035670832,9,6469,8b3289c9-a740-4091-a56d-e4d55af526b5,1035670832,1035670833,9,8326,7,attribute
578548,KDT,ds_attribute,926418185,7,6319,8b3289c9-a740-4091-a56d-e4d55af526b5,926418185,926418186,7,7982,12,attribute
578548,KDT,ds_attribute,1025942856,7,6564,8b3289c9-a740-4091-a56d-e4d55af526b5,1025942856,1025942857,7,8322,6,attribute
578548,KDT,ds_attribute,1217509140,10,205,8b3289c9-a740-4091-a56d-e4d55af526b5,1217509140,1217509141,10,2123,5,attribute
578548,KDT,ds_attribute,1397102531,8,334,8b3289c9-a740-4091-a56d-e4d55af526b5,1397102531,1397102532,8,2106,6,attribute
578548,KDT,ds_attribute,911452069,8,2341,8b3289c9-a740-4091-a56d-e4d55af526b5,911452069,911452070,8,3894,7,attribute
578548,KDT,ds_attribute,969819922,10,6513,8b3289c9-a740-4091-a56d-e4d55af526b5,969819922,969819923,10,8357,5,attribute
578548,KDT,ds_attribute,870295251,9,8331,8b3289c9-a740-4091-a56d-e4d55af526b5,870295251,870295252,9,10295,7,attribute
578548,KDT,ds_attribute,775260415,10,4899,8b3289c9-a740-4091-a56d-e4d55af526b5,775260415,775260416,10,6723,6,attribute
578548,KDT,ds_attribute,1123222610,7,150,8b3289c9-a740-4091-a56d-e4d55af526b5,1123222610,1123222611,7,2049,6,attribute
578548,KDT,ds_attribute,1281115133,9,285,8b3289c9-a740-4091-a56d-e4d55af526b5,1281115133,1281115134,9,1887,4,attribute
578548,KDT,ds_attribute,1193563355,9,277,8b3289c9-a740-4091-a56d-e4d55af526b5,1193563355,1193563356,9,1912,5,attribute
578548,KDT,ds_attribute,1286353273,7,305,8b3289c9-a740-4091-a56d-e4d55af526b5,1286353273,1286353274,7,2139,5,attribute
578548,KDT,ds_attribute,1176352321,10,334,8b3289c9-a740-4091-a56d-e4d55af526b5,1176352321,1176352322,10,1871,4,attribute
578548,KDT,ds_attribute,1129209056,8,151,8b3289c9-a740-4091-a56d-e4d55af526b5,1129209056,1129209057,8,2112,6,attribute
578548,KDT,ds_attribute,1385877944,10,430,8b3289c9-a740-4091-a56d-e4d55af526b5,1385877944,1385877945,10,2413,7,attribute
578548,KDT,ds_attribute,824648597,11,690,8b3289c9-a740-4091-a56d-e4d55af526b5,824648597,824648598,11,2455,6,attribute
578548,KDT,ds_attribute,864308804,9,6347,8b3289c9-a740-4091-a56d-e4d55af526b5,864308804,864308805,9,8370,8,attribute
578548,KDT,ds_attribute,1274380380,9,644,8b3289c9-a740-4091-a56d-e4d55af526b5,1274380380,1274380381,9,2342,4,attribute
578548,KDT,ds_attribute,1400844060,8,213,8b3289c9-a740-4091-a56d-e4d55af526b5,1400844060,1400844061,8,1952,5,attribute
578548,KDT,ds_attribute,1346217737,10,650,8b3289c9-a740-4091-a56d-e4d55af526b5,1346217737,1346217738,10,2515,5,attribute
578548,KDT,ds_attribute,963833475,8,6445,8b3289c9-a740-4091-a56d-e4d55af526b5,963833475,963833476,8,8105,7,attribute
578548,KDT,ds_attribute,1076827650,10,273,8b3289c9-a740-4091-a56d-e4d55af526b5,1076827650,1076827651,10,2149,6,attribute
578548,KDT,ds_attribute,792471448,10,169,8b3289c9-a740-4091-a56d-e4d55af526b5,792471448,792471449,10,2484,5,attribute
578548,KDT,ds_attribute,1058868311,8,306,8b3289c9-a740-4091-a56d-e4d55af526b5,1058868311,1058868312,8,2292,5,attribute
578548,KDT,ds_attribute,779001944,9,7225,8b3289c9-a740-4091-a56d-e4d55af526b5,779001944,779001945,9,9115,5,attribute
578548,KDT,ds_attribute,873288474,6,1661,8b3289c9-a740-4091-a56d-e4d55af526b5,873288474,873288475,6,3716,5,attribute
578548,KDT,ds_attribute,1039412361,11,4994,8b3289c9-a740-4091-a56d-e4d55af526b5,1039412361,1039412362,11,6630,8,attribute
578548,KDT,ds_attribute,1242951537,9,646,8b3289c9-a740-4091-a56d-e4d55af526b5,1242951537,1242951538,9,2324,6,attribute
578548,KDT,ds_attribute,1352204183,10,287,8b3289c9-a740-4091-a56d-e4d55af526b5,1352204183,1352204184,10,2078,7,attribute
578548,KDT,ds_attribute,743831571,8,4024,8b3289c9-a740-4091-a56d-e4d55af526b5,743831571,743831572,8,5698,6,attribute
578548,KDT,ds_attribute,1369415217,6,418,8b3289c9-a740-4091-a56d-e4d55af526b5,1369415217,1369415218,6,2116,6,attribute
578548,KDT,ds_attribute,842607936,10,1028,8b3289c9-a740-4091-a56d-e4d55af526b5,842607936,842607937,10,2948,7,attribute
578548,KDT,ds_attribute,1154651453,11,117,8b3289c9-a740-4091-a56d-e4d55af526b5,1154651453,1154651454,11,8741,786,attribute
0,KDT,ds_neighbor,12412,1,6420,8b3289c9-a740-4091-a56d-e4d55af526b5,1154651453,1154651454,12412,0,153,neighbor
578548,KDT,ds_window,-1305029698,2753780939,7109,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,7,149957,window
578548,KDT,ds_attribute,1071589510,9,347,8b3289c9-a740-4091-a56d-e4d55af526b5,1071589510,1071589511,9,2148,6,attribute
578548,KDT,ds_window,-1305029698,2753780939,7212,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,9,143716,window
